provincia,localidad,empresa,empresabandera,producto,fecha_vigencia,precio,fecha_descarga,precio_usd,dolar_bn
CORDOBA,ADELIA MARIA,FIDESUR S.A.,SHELL C.A.P.S.A.,Nafta (súper) entre 92 y 95 Ron,2025-11-21 10:15:00,1796.0,2026-03-03,1.2516,1435.0
CORDOBA,ALEJANDRO ROCA,GESAL S.A.,PUMA,Gas Oil Grado 2,2025-05-15 22:12:00,1289.0,2026-03-03,0.8983,1435.0
CORDOBA,ALEJANDRO ROCA,GESAL S.A.,PUMA,Gas Oil Grado 3,2025-05-15 22:13:00,1425.0,2026-03-03,0.993,1435.0
CORDOBA,ALEJANDRO ROCA,GESAL S.A.,PUMA,Nafta (premium) de más de 95 Ron,2025-05-15 22:13:00,1477.0,2026-03-03,1.0293,1435.0
CORDOBA,ALEJANDRO ROCA,GESAL S.A.,PUMA,Nafta (súper) entre 92 y 95 Ron,2025-05-15 22:13:00,1283.0,2026-03-03,0.8941,1435.0
CORDOBA,ALEJO LEDESMA,DICHIARA HNOS. S.R.L.,GULF,Gas Oil Grado 2,2026-03-01 19:01:00,1887.0,2026-03-03,1.315,1435.0
CORDOBA,ALEJO LEDESMA,DICHIARA HNOS. S.R.L.,GULF,Gas Oil Grado 3,2026-02-25 09:02:00,2013.0,2026-03-03,1.4028,1435.0
CORDOBA,ALEJO LEDESMA,DICHIARA HNOS. S.R.L.,GULF,Nafta (premium) de más de 95 Ron,2026-03-01 19:02:00,1934.0,2026-03-03,1.3477,1435.0
CORDOBA,ALEJO LEDESMA,DICHIARA HNOS. S.R.L.,GULF,Nafta (súper) entre 92 y 95 Ron,2026-03-01 19:03:00,1732.0,2026-03-03,1.207,1435.0
CORDOBA,ALICIA,COMBUSTIBLES DANIELE S.A.,BLANCA,Gas Oil Grado 2,2026-03-02 09:20:00,1899.0,2026-03-03,1.3233,1435.0
CORDOBA,ALICIA,COMBUSTIBLES DANIELE S.A.,BLANCA,Gas Oil Grado 3,2026-03-02 09:22:00,2070.0,2026-03-03,1.4425,1435.0
CORDOBA,ALICIA,COMBUSTIBLES DANIELE S.A.,BLANCA,Nafta (premium) de más de 95 Ron,2026-03-02 09:24:00,2006.0,2026-03-03,1.3979,1435.0
CORDOBA,ALICIA,COMBUSTIBLES DANIELE S.A.,BLANCA,Nafta (súper) entre 92 y 95 Ron,2026-03-02 09:24:00,1767.0,2026-03-03,1.2314,1435.0
CORDOBA,ALMAFUERTE,AIMETTA Y RIMONDA SRL,GULF,GNC,2025-01-09 15:49:00,709.9,2026-03-03,0.4947,1435.0
CORDOBA,ALMAFUERTE,AIMETTA Y RIMONDA SRL,GULF,Gas Oil Grado 2,2025-07-21 10:37:00,1359.0,2026-03-03,0.947,1435.0
CORDOBA,ALMAFUERTE,AIMETTA Y RIMONDA SRL,GULF,Gas Oil Grado 3,2025-07-21 10:37:00,1523.0,2026-03-03,1.0613,1435.0
CORDOBA,ALMAFUERTE,AIMETTA Y RIMONDA SRL,GULF,Nafta (premium) de más de 95 Ron,2025-07-21 10:38:00,1557.0,2026-03-03,1.085,1435.0
CORDOBA,ALMAFUERTE,AIMETTA Y RIMONDA SRL,GULF,Nafta (súper) entre 92 y 95 Ron,2025-07-21 10:38:00,1352.0,2026-03-03,0.9422,1435.0
CORDOBA,ALMAFUERTE,CARLOS JOSE GABAGLIO E HIJOS SA,SHELL C.A.P.S.A.,Gas Oil Grado 2,2025-08-26 09:55:00,1567.0,2026-03-03,1.092,1435.0
CORDOBA,ALMAFUERTE,CARLOS JOSE GABAGLIO E HIJOS SA,SHELL C.A.P.S.A.,Gas Oil Grado 3,2025-08-26 09:56:00,1735.0,2026-03-03,1.2091,1435.0
CORDOBA,ALMAFUERTE,CARLOS JOSE GABAGLIO E HIJOS SA,SHELL C.A.P.S.A.,Nafta (premium) de más de 95 Ron,2025-08-26 09:56:00,1777.0,2026-03-03,1.2383,1435.0
CORDOBA,ALMAFUERTE,CARLOS JOSE GABAGLIO E HIJOS SA,SHELL C.A.P.S.A.,Nafta (súper) entre 92 y 95 Ron,2025-08-26 09:56:00,1532.0,2026-03-03,1.0676,1435.0
CORDOBA,ALMAFUERTE,GUARESCHI Y ASOCIADOS SRL,YPF,GNC,2024-08-04 16:24:00,659.0,2026-03-03,0.4592,1435.0
CORDOBA,ALMAFUERTE,GUARESCHI Y ASOCIADOS SRL,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1291.0,2026-03-03,0.8997,1435.0
CORDOBA,ALMAFUERTE,GUARESCHI Y ASOCIADOS SRL,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1427.0,2026-03-03,0.9944,1435.0
CORDOBA,ALMAFUERTE,GUARESCHI Y ASOCIADOS SRL,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1479.0,2026-03-03,1.0307,1435.0
CORDOBA,ALMAFUERTE,GUARESCHI Y ASOCIADOS SRL,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1284.0,2026-03-03,0.8948,1435.0
CORDOBA,ALTA GRACIA,ALBERTO RAFAEL ALT Y HÉCTOR JOSÉ ALT S.H.,YPF,GNC,2026-01-13 17:00:00,798.0,2026-03-03,0.5561,1435.0
CORDOBA,ALTA GRACIA,ALBERTO RAFAEL ALT Y HÉCTOR JOSÉ ALT S.H.,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1291.0,2026-03-03,0.8997,1435.0
CORDOBA,ALTA GRACIA,ALBERTO RAFAEL ALT Y HÉCTOR JOSÉ ALT S.H.,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1427.0,2026-03-03,0.9944,1435.0
CORDOBA,ALTA GRACIA,ALBERTO RAFAEL ALT Y HÉCTOR JOSÉ ALT S.H.,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1479.0,2026-03-03,1.0307,1435.0
CORDOBA,ALTA GRACIA,ALBERTO RAFAEL ALT Y HÉCTOR JOSÉ ALT S.H.,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1284.0,2026-03-03,0.8948,1435.0
CORDOBA,ALTA GRACIA,ALT ALBERTO R. Y ALT HÉCTOR J. S.H.,AXION,GNC,2026-01-13 17:00:00,798.0,2026-03-03,0.5561,1435.0
CORDOBA,ALTA GRACIA,ALT ALBERTO R. Y ALT HÉCTOR J. S.H.,AXION,Gas Oil Grado 2,2026-02-27 09:00:00,1919.0,2026-03-03,1.3373,1435.0
CORDOBA,ALTA GRACIA,ALT ALBERTO R. Y ALT HÉCTOR J. S.H.,AXION,Gas Oil Grado 3,2026-02-27 09:00:00,2098.0,2026-03-03,1.462,1435.0
CORDOBA,ALTA GRACIA,ALT ALBERTO R. Y ALT HÉCTOR J. S.H.,AXION,Nafta (premium) de más de 95 Ron,2026-02-21 09:00:00,2059.0,2026-03-03,1.4348,1435.0
CORDOBA,ALTA GRACIA,ALT ALBERTO R. Y ALT HÉCTOR J. S.H.,AXION,Nafta (súper) entre 92 y 95 Ron,2026-02-21 09:00:00,1809.0,2026-03-03,1.2606,1435.0
CORDOBA,ALTA GRACIA,ALT ALBERTO R. Y ALT HÉCTOR J. S.H.,BLANCA,GNC,2026-01-13 17:00:00,798.0,2026-03-03,0.5561,1435.0
CORDOBA,ALTA GRACIA,ALT ALBERTO R. Y ALT HÉCTOR J. S.H.,SHELL C.A.P.S.A.,GNC,2026-01-13 17:00:00,798.0,2026-03-03,0.5561,1435.0
CORDOBA,ALTA GRACIA,ALT ALBERTO R. Y ALT HÉCTOR J. S.H.,SHELL C.A.P.S.A.,Gas Oil Grado 2,2026-03-03 09:00:00,1899.0,2026-03-03,1.3233,1435.0
CORDOBA,ALTA GRACIA,ALT ALBERTO R. Y ALT HÉCTOR J. S.H.,SHELL C.A.P.S.A.,Gas Oil Grado 3,2026-03-02 09:00:00,2138.0,2026-03-03,1.4899,1435.0
CORDOBA,ALTA GRACIA,ALT ALBERTO R. Y ALT HÉCTOR J. S.H.,SHELL C.A.P.S.A.,Nafta (premium) de más de 95 Ron,2026-02-26 09:00:00,2075.0,2026-03-03,1.446,1435.0
CORDOBA,ALTA GRACIA,ALT ALBERTO R. Y ALT HÉCTOR J. S.H.,SHELL C.A.P.S.A.,Nafta (súper) entre 92 y 95 Ron,2026-02-02 09:00:00,1809.0,2026-03-03,1.2606,1435.0
CORDOBA,ALTA GRACIA,ALT ALBERTO RAFAEL Y ALT HÉCTOR JOSÉ S.H.,AXION,GNC,2026-01-13 17:00:00,798.0,2026-03-03,0.5561,1435.0
CORDOBA,ALTA GRACIA,ALT ALBERTO RAFAEL Y ALT HÉCTOR JOSÉ S.H.,AXION,Gas Oil Grado 2,2026-02-27 09:00:00,1919.0,2026-03-03,1.3373,1435.0
CORDOBA,ALTA GRACIA,ALT ALBERTO RAFAEL Y ALT HÉCTOR JOSÉ S.H.,AXION,Gas Oil Grado 3,2026-02-27 09:00:00,2098.0,2026-03-03,1.462,1435.0
CORDOBA,ALTA GRACIA,ALT ALBERTO RAFAEL Y ALT HÉCTOR JOSÉ S.H.,AXION,Nafta (premium) de más de 95 Ron,2026-02-21 09:00:00,2059.0,2026-03-03,1.4348,1435.0
CORDOBA,ALTA GRACIA,ALT ALBERTO RAFAEL Y ALT HÉCTOR JOSÉ S.H.,AXION,Nafta (súper) entre 92 y 95 Ron,2026-02-21 09:00:00,1809.0,2026-03-03,1.2606,1435.0
CORDOBA,ALTA GRACIA,ALT S.A.,AXION,GNC,2026-01-13 17:00:00,798.0,2026-03-03,0.5561,1435.0
CORDOBA,ALTA GRACIA,ALT S.A.,AXION,Gas Oil Grado 2,2026-02-27 09:00:00,1919.0,2026-03-03,1.3373,1435.0
CORDOBA,ALTA GRACIA,ALT S.A.,AXION,Gas Oil Grado 3,2026-02-27 09:00:00,2098.0,2026-03-03,1.462,1435.0
CORDOBA,ALTA GRACIA,ALT S.A.,AXION,Nafta (premium) de más de 95 Ron,2026-02-21 09:00:00,2059.0,2026-03-03,1.4348,1435.0
CORDOBA,ALTA GRACIA,ALT S.A.,AXION,Nafta (súper) entre 92 y 95 Ron,2026-02-21 09:00:00,1809.0,2026-03-03,1.2606,1435.0
CORDOBA,ALTA GRACIA,CRUCERO DE ALTA GRACIA SA,YPF,GNC,2026-01-13 14:02:00,798.0,2026-03-03,0.5561,1435.0
CORDOBA,ALTA GRACIA,CRUCERO DE ALTA GRACIA SA,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1291.0,2026-03-03,0.8997,1435.0
CORDOBA,ALTA GRACIA,CRUCERO DE ALTA GRACIA SA,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1427.0,2026-03-03,0.9944,1435.0
CORDOBA,ALTA GRACIA,CRUCERO DE ALTA GRACIA SA,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1479.0,2026-03-03,1.0307,1435.0
CORDOBA,ALTA GRACIA,CRUCERO DE ALTA GRACIA SA,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1284.0,2026-03-03,0.8948,1435.0
CORDOBA,ALTA GRACIA,CÓRDOBA ENERGÍA S.A.S,AXION,Gas Oil Grado 2,2026-02-27 09:00:00,1919.0,2026-03-03,1.3373,1435.0
CORDOBA,ALTA GRACIA,CÓRDOBA ENERGÍA S.A.S,AXION,Gas Oil Grado 3,2026-02-27 09:00:00,2098.0,2026-03-03,1.462,1435.0
CORDOBA,ALTA GRACIA,CÓRDOBA ENERGÍA S.A.S,AXION,Nafta (premium) de más de 95 Ron,2026-02-21 09:00:00,2059.0,2026-03-03,1.4348,1435.0
CORDOBA,ALTA GRACIA,CÓRDOBA ENERGÍA S.A.S,AXION,Nafta (súper) entre 92 y 95 Ron,2026-02-21 09:00:00,1809.0,2026-03-03,1.2606,1435.0
CORDOBA,ALTA GRACIA,LA ROTONDA S.A.S.,SHELL C.A.P.S.A.,GNC,2026-01-13 17:00:00,798.0,2026-03-03,0.5561,1435.0
CORDOBA,ALTA GRACIA,LA ROTONDA S.A.S.,SHELL C.A.P.S.A.,Gas Oil Grado 2,2026-03-03 09:00:00,1899.0,2026-03-03,1.3233,1435.0
CORDOBA,ALTA GRACIA,LA ROTONDA S.A.S.,SHELL C.A.P.S.A.,Gas Oil Grado 3,2026-03-02 09:00:00,2138.0,2026-03-03,1.4899,1435.0
CORDOBA,ALTA GRACIA,LA ROTONDA S.A.S.,SHELL C.A.P.S.A.,Nafta (premium) de más de 95 Ron,2026-02-26 09:00:00,2075.0,2026-03-03,1.446,1435.0
CORDOBA,ALTA GRACIA,LA ROTONDA S.A.S.,SHELL C.A.P.S.A.,Nafta (súper) entre 92 y 95 Ron,2026-02-02 09:00:00,1809.0,2026-03-03,1.2606,1435.0
CORDOBA,ALTA GRACIA,NUEVA SHELL EL ALTO - MARIO OSCAR VILLACÉ,SHELL C.A.P.S.A.,Gas Oil Grado 2,2025-08-09 12:00:00,1508.0,2026-03-03,1.0509,1435.0
CORDOBA,ALTA GRACIA,NUEVA SHELL EL ALTO - MARIO OSCAR VILLACÉ,SHELL C.A.P.S.A.,Gas Oil Grado 3,2025-08-09 12:00:00,1693.0,2026-03-03,1.1798,1435.0
CORDOBA,ALTA GRACIA,NUEVA SHELL EL ALTO - MARIO OSCAR VILLACÉ,SHELL C.A.P.S.A.,Nafta (premium) de más de 95 Ron,2025-08-09 12:00:00,1734.0,2026-03-03,1.2084,1435.0
CORDOBA,ALTA GRACIA,NUEVA SHELL EL ALTO - MARIO OSCAR VILLACÉ,SHELL C.A.P.S.A.,Nafta (súper) entre 92 y 95 Ron,2025-08-09 12:00:00,1480.0,2026-03-03,1.0314,1435.0
CORDOBA,ALTOS DEL CHIPION,BRUERA OSCAR Y BRUERA DIEGO S.H.,BLANCA,Gas Oil Grado 2,2021-04-20 10:02:00,86.2,2026-03-03,0.0601,1435.0
CORDOBA,ALTOS DEL CHIPION,BRUERA OSCAR Y BRUERA DIEGO S.H.,BLANCA,Gas Oil Grado 3,2021-04-20 09:58:00,102.0,2026-03-03,0.0711,1435.0
CORDOBA,ALTOS DEL CHIPION,BRUERA OSCAR Y BRUERA DIEGO S.H.,BLANCA,Nafta (premium) de más de 95 Ron,2021-04-20 09:58:00,108.9,2026-03-03,0.0759,1435.0
CORDOBA,ALTOS DEL CHIPION,BRUERA OSCAR Y BRUERA DIEGO S.H.,BLANCA,Nafta (súper) entre 92 y 95 Ron,2021-04-20 10:01:00,96.4,2026-03-03,0.0672,1435.0
CORDOBA,ARGUELLO,BIFUEL S.R.L.,AXION,GNC,2025-07-16 12:00:00,599.0,2026-03-03,0.4174,1435.0
CORDOBA,ARGUELLO,BIFUEL S.R.L.,AXION,Gas Oil Grado 2,2025-07-21 20:30:00,1498.0,2026-03-03,1.0439,1435.0
CORDOBA,ARGUELLO,BIFUEL S.R.L.,AXION,Gas Oil Grado 3,2025-07-21 20:30:00,1621.0,2026-03-03,1.1296,1435.0
CORDOBA,ARGUELLO,BIFUEL S.R.L.,AXION,Nafta (premium) de más de 95 Ron,2025-07-21 20:30:00,1659.0,2026-03-03,1.1561,1435.0
CORDOBA,ARGUELLO,BIFUEL S.R.L.,AXION,Nafta (súper) entre 92 y 95 Ron,2025-07-20 12:30:00,1379.0,2026-03-03,0.961,1435.0
CORDOBA,ARGUELLO,ESTACIÓN LA RECTA SRL,GULF,GNC,2026-01-29 14:57:00,790.0,2026-03-03,0.5505,1435.0
CORDOBA,ARGUELLO,ESTACIÓN LA RECTA SRL,GULF,Gas Oil Grado 2,2026-03-02 14:13:00,1838.0,2026-03-03,1.2808,1435.0
CORDOBA,ARGUELLO,ESTACIÓN LA RECTA SRL,GULF,Gas Oil Grado 3,2026-03-02 14:13:00,1978.0,2026-03-03,1.3784,1435.0
CORDOBA,ARGUELLO,ESTACIÓN LA RECTA SRL,GULF,Nafta (premium) de más de 95 Ron,2026-02-24 14:14:00,1931.0,2026-03-03,1.3456,1435.0
CORDOBA,ARGUELLO,ESTACIÓN LA RECTA SRL,GULF,Nafta (súper) entre 92 y 95 Ron,2026-03-02 14:13:00,1736.0,2026-03-03,1.2098,1435.0
CORDOBA,ARGUELLO,SERCAT S.A.,GULF,GNC,2026-01-09 13:59:00,795.0,2026-03-03,0.554,1435.0
CORDOBA,ARGUELLO,SERCAT S.A.,GULF,Gas Oil Grado 2,2026-03-02 08:54:00,1841.0,2026-03-03,1.2829,1435.0
CORDOBA,ARGUELLO,SERCAT S.A.,GULF,Gas Oil Grado 3,2026-03-03 09:20:00,1994.0,2026-03-03,1.3895,1435.0
CORDOBA,ARGUELLO,SERCAT S.A.,GULF,Nafta (premium) de más de 95 Ron,2026-03-02 08:55:00,1949.0,2026-03-03,1.3582,1435.0
CORDOBA,ARGUELLO,SERCAT S.A.,GULF,Nafta (súper) entre 92 y 95 Ron,2026-03-02 08:55:00,1733.0,2026-03-03,1.2077,1435.0
CORDOBA,ARIAS,SUCESION DE VANNI DOMINGO LORENZO,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1291.0,2026-03-03,0.8997,1435.0
CORDOBA,ARIAS,SUCESION DE VANNI DOMINGO LORENZO,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1427.0,2026-03-03,0.9944,1435.0
CORDOBA,ARIAS,SUCESION DE VANNI DOMINGO LORENZO,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1479.0,2026-03-03,1.0307,1435.0
CORDOBA,ARIAS,SUCESION DE VANNI DOMINGO LORENZO,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1284.0,2026-03-03,0.8948,1435.0
CORDOBA,ARROYITO,ARROYITO SERVCIOS S.A,AXION,GNC,2025-03-02 16:49:00,695.0,2026-03-03,0.4843,1435.0
CORDOBA,ARROYITO,ARROYITO SERVCIOS S.A,AXION,Gas Oil Grado 2,2025-08-22 08:14:00,1535.0,2026-03-03,1.0697,1435.0
CORDOBA,ARROYITO,ARROYITO SERVCIOS S.A,AXION,Gas Oil Grado 3,2025-08-22 08:15:00,1675.0,2026-03-03,1.1672,1435.0
CORDOBA,ARROYITO,ARROYITO SERVCIOS S.A,AXION,Nafta (premium) de más de 95 Ron,2025-08-22 08:15:00,1710.0,2026-03-03,1.1916,1435.0
CORDOBA,ARROYITO,ARROYITO SERVCIOS S.A,AXION,Nafta (súper) entre 92 y 95 Ron,2025-08-22 08:15:00,1445.0,2026-03-03,1.007,1435.0
CORDOBA,ARROYITO,MARTHER S.A.,YPF,Gas Oil Grado 2,2026-02-25 11:49:00,1759.0,2026-03-03,1.2258,1435.0
CORDOBA,ARROYITO,MARTHER S.A.,YPF,Gas Oil Grado 3,2026-02-25 11:52:00,1899.0,2026-03-03,1.3233,1435.0
CORDOBA,ARROYITO,MARTHER S.A.,YPF,Nafta (premium) de más de 95 Ron,2026-02-25 11:47:00,1899.0,2026-03-03,1.3233,1435.0
CORDOBA,ARROYITO,MARTHER S.A.,YPF,Nafta (súper) entre 92 y 95 Ron,2026-02-25 11:46:00,1679.0,2026-03-03,1.17,1435.0
CORDOBA,ARROYITO,YPF MARTINATTO,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1291.0,2026-03-03,0.8997,1435.0
CORDOBA,ARROYITO,YPF MARTINATTO,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1427.0,2026-03-03,0.9944,1435.0
CORDOBA,ARROYITO,YPF MARTINATTO,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1479.0,2026-03-03,1.0307,1435.0
CORDOBA,ARROYITO,YPF MARTINATTO,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1284.0,2026-03-03,0.8948,1435.0
CORDOBA,ASCOCHINGA,AUTOMOVIL CLUB ARGENTINO,YPF,Gas Oil Grado 2,2025-07-20 00:00:00,1393.0,2026-03-03,0.9707,1435.0
CORDOBA,ASCOCHINGA,AUTOMOVIL CLUB ARGENTINO,YPF,Gas Oil Grado 3,2025-07-20 00:00:00,1541.0,2026-03-03,1.0739,1435.0
CORDOBA,ASCOCHINGA,AUTOMOVIL CLUB ARGENTINO,YPF,Nafta (premium) de más de 95 Ron,2025-07-20 00:00:00,1636.0,2026-03-03,1.1401,1435.0
CORDOBA,ASCOCHINGA,AUTOMOVIL CLUB ARGENTINO,YPF,Nafta (súper) entre 92 y 95 Ron,2025-07-20 00:00:00,1421.0,2026-03-03,0.9902,1435.0
CORDOBA,AUSONIA,NATALIO MOSSELLO E HIJOS S.H.,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1291.0,2026-03-03,0.8997,1435.0
CORDOBA,AUSONIA,NATALIO MOSSELLO E HIJOS S.H.,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1427.0,2026-03-03,0.9944,1435.0
CORDOBA,AUSONIA,NATALIO MOSSELLO E HIJOS S.H.,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1479.0,2026-03-03,1.0307,1435.0
CORDOBA,AUSONIA,NATALIO MOSSELLO E HIJOS S.H.,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1284.0,2026-03-03,0.8948,1435.0
CORDOBA,BALLESTEROS,CORTONA Y PAUTASSO S.A.,SHELL C.A.P.S.A.,Gas Oil Grado 2,2025-06-21 06:00:00,1442.0,2026-03-03,1.0049,1435.0
CORDOBA,BALLESTEROS,CORTONA Y PAUTASSO S.A.,SHELL C.A.P.S.A.,Gas Oil Grado 3,2025-06-21 06:00:00,1619.0,2026-03-03,1.1282,1435.0
CORDOBA,BALLESTEROS,CORTONA Y PAUTASSO S.A.,SHELL C.A.P.S.A.,Nafta (premium) de más de 95 Ron,2025-06-21 06:00:00,1659.0,2026-03-03,1.1561,1435.0
CORDOBA,BALLESTEROS,CORTONA Y PAUTASSO S.A.,SHELL C.A.P.S.A.,Nafta (súper) entre 92 y 95 Ron,2025-06-21 06:00:00,1422.0,2026-03-03,0.9909,1435.0
CORDOBA,BALLESTEROS,LA BALLESTA SRL,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1291.0,2026-03-03,0.8997,1435.0
CORDOBA,BALLESTEROS,LA BALLESTA SRL,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1427.0,2026-03-03,0.9944,1435.0
CORDOBA,BALLESTEROS,LA BALLESTA SRL,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1479.0,2026-03-03,1.0307,1435.0
CORDOBA,BALLESTEROS,LA BALLESTA SRL,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1284.0,2026-03-03,0.8948,1435.0
CORDOBA,BALNEARIA,BALNEARIA SOL PETROLERO,BLANCA,Gas Oil Grado 2,2019-03-20 16:28:00,39.47,2026-03-03,0.0275,1435.0
CORDOBA,BALNEARIA,BALNEARIA SOL PETROLERO,BLANCA,Nafta (súper) entre 92 y 95 Ron,2019-03-20 16:28:00,42.86,2026-03-03,0.0299,1435.0
CORDOBA,BALNEARIA,BRUNETTI DANTE RAUL,DAPSA S.A.,Gas Oil Grado 2,2025-08-25 17:42:00,1463.0,2026-03-03,1.0195,1435.0
CORDOBA,BALNEARIA,BRUNETTI DANTE RAUL,DAPSA S.A.,Gas Oil Grado 3,2025-08-25 17:45:00,1617.0,2026-03-03,1.1268,1435.0
CORDOBA,BALNEARIA,BRUNETTI DANTE RAUL,DAPSA S.A.,Nafta (premium) de más de 95 Ron,2025-08-25 17:42:00,1675.0,2026-03-03,1.1672,1435.0
CORDOBA,BALNEARIA,BRUNETTI DANTE RAUL,DAPSA S.A.,Nafta (súper) entre 92 y 95 Ron,2025-08-25 17:42:00,1455.0,2026-03-03,1.0139,1435.0
CORDOBA,BELL VILLE,ANCONETANI NORBERTO JORGE,AXION,Gas Oil Grado 2,2025-07-14 18:03:00,1475.0,2026-03-03,1.0279,1435.0
CORDOBA,BELL VILLE,ANCONETANI NORBERTO JORGE,AXION,Gas Oil Grado 3,2025-07-14 18:06:00,1619.0,2026-03-03,1.1282,1435.0
CORDOBA,BELL VILLE,ANCONETANI NORBERTO JORGE,AXION,Nafta (premium) de más de 95 Ron,2025-07-14 18:06:00,1659.0,2026-03-03,1.1561,1435.0
CORDOBA,BELL VILLE,ANCONETANI NORBERTO JORGE,AXION,Nafta (súper) entre 92 y 95 Ron,2025-07-14 18:07:00,1379.0,2026-03-03,0.961,1435.0
CORDOBA,BELL VILLE,BELLGAS SRL,PUMA,GNC,2025-08-08 12:27:00,795.5,2026-03-03,0.5544,1435.0
CORDOBA,BELL VILLE,BELLGAS SRL,PUMA,Gas Oil Grado 2,2025-12-09 10:11:00,1785.0,2026-03-03,1.2439,1435.0
CORDOBA,BELL VILLE,BELLGAS SRL,PUMA,Gas Oil Grado 3,2025-12-09 10:11:00,1958.0,2026-03-03,1.3645,1435.0
CORDOBA,BELL VILLE,BELLGAS SRL,PUMA,Nafta (premium) de más de 95 Ron,2025-12-09 10:13:00,1985.0,2026-03-03,1.3833,1435.0
CORDOBA,BELL VILLE,BELLGAS SRL,PUMA,Nafta (súper) entre 92 y 95 Ron,2025-12-09 10:13:00,1706.0,2026-03-03,1.1889,1435.0
CORDOBA,BELL VILLE,CORTONA Y PAUTASSO S.A.,SHELL C.A.P.S.A.,Gas Oil Grado 2,2025-06-21 06:00:00,1442.0,2026-03-03,1.0049,1435.0
CORDOBA,BELL VILLE,CORTONA Y PAUTASSO S.A.,SHELL C.A.P.S.A.,Gas Oil Grado 3,2025-06-21 06:00:00,1619.0,2026-03-03,1.1282,1435.0
CORDOBA,BELL VILLE,CORTONA Y PAUTASSO S.A.,SHELL C.A.P.S.A.,Nafta (premium) de más de 95 Ron,2025-06-21 06:00:00,1659.0,2026-03-03,1.1561,1435.0
CORDOBA,BELL VILLE,CORTONA Y PAUTASSO S.A.,SHELL C.A.P.S.A.,Nafta (súper) entre 92 y 95 Ron,2025-06-21 06:00:00,1422.0,2026-03-03,0.9909,1435.0
CORDOBA,BELL VILLE,EL CORCEL SRL,PUMA,GNC,2025-10-09 09:04:00,799.5,2026-03-03,0.5571,1435.0
CORDOBA,BELL VILLE,EL CORCEL SRL,PUMA,Gas Oil Grado 2,2026-01-08 08:39:00,1820.0,2026-03-03,1.2683,1435.0
CORDOBA,BELL VILLE,EL CORCEL SRL,PUMA,Gas Oil Grado 3,2026-01-08 08:44:00,1976.0,2026-03-03,1.377,1435.0
CORDOBA,BELL VILLE,EL CORCEL SRL,PUMA,Nafta (premium) de más de 95 Ron,2026-01-08 08:44:00,1990.0,2026-03-03,1.3868,1435.0
CORDOBA,BELL VILLE,EL CORCEL SRL,PUMA,Nafta (súper) entre 92 y 95 Ron,2026-01-08 08:44:00,1727.0,2026-03-03,1.2035,1435.0
CORDOBA,BELL VILLE,VALENTIN CAON S.R.L.,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1291.0,2026-03-03,0.8997,1435.0
CORDOBA,BELL VILLE,VALENTIN CAON S.R.L.,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1427.0,2026-03-03,0.9944,1435.0
CORDOBA,BELL VILLE,VALENTIN CAON S.R.L.,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1479.0,2026-03-03,1.0307,1435.0
CORDOBA,BELL VILLE,VALENTIN CAON S.R.L.,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1284.0,2026-03-03,0.8948,1435.0
CORDOBA,BENGOLEA,EL EUSKAL SRL,BLANCA,Gas Oil Grado 2,2025-08-19 09:13:00,1488.0,2026-03-03,1.0369,1435.0
CORDOBA,BENGOLEA,EL EUSKAL SRL,BLANCA,Gas Oil Grado 3,2025-08-19 09:13:00,1644.0,2026-03-03,1.1456,1435.0
